"번호","사업장명","소재지전체주소","도로명전체주소","인허가일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지면적","소재지우편번호","건물용도명","문화사업자구분명","시설면적","제작취급품목내용","주변환경명","최초등록시점","통로너비","전화번호","위치정보(X)","위치정보(Y)","인허가번호","상세영업상태명"
"946","메가박스 파주운정점 제5관","경기도 파주시 야당동 483-3번지 에스비프라자 4층 ","경기도 파주시 경의로 989, 4층 (야당동, 에스비프라자)","20170109","운영중","","","","","","","문화시설","","","","","20170109","","031-8071-6300","178724.10743900000  ","467365.22096500000  ","CDFF4220002017000005","영업중"
"947","메가박스 파주운정점 제6관","경기도 파주시 야당동 483-3번지 에스비프라자 4층 ","경기도 파주시 경의로 989, 4층 (야당동, 에스비프라자)","20170109","운영중","","","","","","","문화시설","","","","","20170109","2100","031-8071-6300","178724.10743900000  ","467365.22096500000  ","CDFF4220002017000006","영업중"
"948","메가박스 파주운정점 제7관","경기도 파주시 야당동 483-3번지 에스비프라자 4층 ","경기도 파주시 경의로 989, 4층 (야당동, 에스비프라자)","20170109","운영중","","","","","","","문화시설","","","","","20170109","","031-8071-6300","178724.10743900000  ","467365.22096500000  ","CDFF4220002017000007","영업중"
"949","예산시네마","충청남도 예산군 예산읍 대회리 233-4번지 ","충청남도 예산군 예산읍 천변로 160 (예산군창작문화센터)","20170314","운영중","","","","","","","","","","","","20170314","","","186405.82878900000  ","353088.54012100000  ","CDFF4220002017000001","영업중"
"950","CGV 광주충장로","광주광역시 동구 충장로4가 29-2번지 ","광주광역시 동구 중앙로 163, 11층 (충장로4가, NC 웨이브 충장점)","20170125","운영중","","","","","","","문화시설","","","","기타","20170125","","062-718-9500","192084.81113300000  ","183604.45099600000  ","CDFF4220002017000001","영업중"
"951","CGV 광주충장로 1관","광주광역시 동구 충장로4가 29-2번지 ","광주광역시 동구 중앙로 163, 11층 (충장로4가, NC 웨이브 충장점)","20170125","운영중","","","","","","","문화시설","","","","기타","20170125","","062-718-9500","192084.81113300000  ","183604.45099600000  ","CDFF4220002017000002","영업중"
"952","CGV 광주충장로 2관","광주광역시 동구 충장로4가 29-2번지 ","광주광역시 동구 중앙로 163, 11층 (충장로4가, NC 웨이브 충장점)","20170125","운영중","","","","","","","문화시설","","","","기타","20170125","","062-718-9500","192084.81113300000  ","183604.45099600000  ","CDFF4220002017000003","영업중"
"953","CGV 광주충장로 3관","광주광역시 동구 충장로4가 29-2번지 ","광주광역시 동구 중앙로 163, 11층 (충장로4가, NC 웨이브 충장점)","20170125","운영중","","","","","","","문화시설","","","","기타","20170125","","062-718-9500","192084.81113300000  ","183604.45099600000  ","CDFF4220002017000004","영업중"
"954","CGV 광주충장로 4관","광주광역시 동구 충장로4가 29-2번지 ","광주광역시 동구 중앙로 163, 11층 (충장로4가, NC 웨이브 충장점)","20170125","운영중","","","","","","","문화시설","","","","기타","20170125","","062-718-9500","192084.81113300000  ","183604.45099600000  ","CDFF4220002017000005","영업중"
"955","CGV 광주충장로 5관","광주광역시 동구 충장로4가 29-2번지 ","광주광역시 동구 중앙로 163, 11층 (충장로4가, NC 웨이브 충장점)","20170125","운영중","","","","","","","문화시설","","","","기타","20170125","","062-718-9500","192084.81113300000  ","183604.45099600000  ","CDFF4220002017000006","영업중"
"956","CGV 광양아울렛 3관","전라남도 광양시 광양읍 덕례리 702번지 ","","20170120","운영중","","","","","","","","","","","","20170120","","","251563.551503       ","162705.054438       ","CDFF4220002017000003","영업중"
"957","CGV 광양아울렛 4관","전라남도 광양시 광양읍 덕례리 702번지 ","","20170120","운영중","","","","","","","","","","","","20170120","","","251563.551503       ","162705.054438       ","CDFF4220002017000004","영업중"
"958","CGV 광양아울렛 5관","전라남도 광양시 광양읍 덕례리 702번지 ","","20170120","운영중","","","","","","","","","","","","20170120","","","251563.551503       ","162705.054438       ","CDFF4220002017000005","영업중"
"959","CGV 광양아울렛 6관","전라남도 광양시 광양읍 덕례리 702번지 ","","20170120","운영중","","","","","","","","","","","","20170120","","","251563.551503       ","162705.054438       ","CDFF4220002017000006","영업중"
"960","CGV 광양아울렛 7관","전라남도 광양시 광양읍 덕례리 702번지 ","","20170120","운영중","","","","","","","","","","","","20170120","","","251563.551503       ","162705.054438       ","CDFF4220002017000007","영업중"
"961","롯데시네마 검단3관","인천광역시 서구 왕길동 662-1번지 외4필지 트리플타워 아울렛 A동 649호","인천광역시 서구 완정로 163, A동 649호 (왕길동, 외4필지 트리플타워 아울렛)","20060925","운영중","","","","","","","문화시설","영화상영관","","","아파트지역","20060925","1.1","070-7477-7072","169807.27288500000  ","455847.28688400000  ","CDFF4220002006000002","영업중"
"962","롯데시네마 검단4관","인천광역시 서구 왕길동 662-1번지 외4필지 트리플타워 아울렛 A동 649호","인천광역시 서구 완정로 163, A동 649호 (왕길동, 외4필지 트리플타워 아울렛)","20060925","운영중","","","","","","","문화시설","영화상영관","","","주택가주변","20060925","1.1","070-7477-7072","169807.27288500000  ","455847.28688400000  ","CDFF4220002006000003","영업중"
"963","롯데시네마 검단5관","인천광역시 서구 왕길동 662-1번지 외4필지 트리플타워 아울렛 A동 649호","인천광역시 서구 완정로 163, A동 649호 (왕길동, 외4필지 트리플타워 아울렛)","20060925","운영중","","","","","","","문화시설","영화상영관","","","주택가주변","20060925","1.1","070-7477-7072","169807.27288500000  ","455847.28688400000  ","CDFF4220002006000004","영업중"
"964","롯데시네마 검단1관","인천광역시 서구 왕길동 662-1번지 외4필지 트리플타워 아울렛 A동 649호","인천광역시 서구 완정로 163, A동 649호 (왕길동, 외4필지 트리플타워 아울렛)","20060925","운영중","","","","","","","문화시설","영화상영관","","","주택가주변","20060925","1.1","070-7477-7072","169807.27288500000  ","455847.28688400000  ","CDFF4220002006000005","영업중"
"965","롯데시네마 검단6관","인천광역시 서구 왕길동 662-1번지 외4필지 트리플타워 아울렛 A동 649호","인천광역시 서구 완정로 163, A동 649호 (왕길동, 외4필지 트리플타워 아울렛)","20060925","운영중","","","","","","","문화시설","영화상영관","","","주택가주변","20060925","1.1","070-7477-7072","169807.27288500000  ","455847.28688400000  ","CDFF4220002006000006","영업중"
"966","롯데시네마 검단2관","인천광역시 서구 왕길동 662-1번지 외4필지 트리플타워 아울렛 A동 649호","인천광역시 서구 완정로 163, A동 649호 (왕길동, 외4필지 트리플타워 아울렛)","20060925","운영중","","","","","","","문화시설","영화상영관","","","주택가주변","20060925","1.1","070-7477-7072","169807.27288500000  ","455847.28688400000  ","CDFF4220002006000007","영업중"
"967","대한극장 1관","인천광역시 부평구 부평동 534-27번지 ","인천광역시 부평구 경원대로 1382, 3,4층 (부평동)","19950721","운영중","","","","","","403735","문화시설","영화상영관","","","유흥업소밀집지역","19950721","","032-503-3330","175442.49952700000  ","443544.39744100000  ","CDFF4220001995000001","영업중"
"968","대한극장 2관","인천광역시 부평구 부평동 534-27 ","","19950721","운영중","","","","","","403010","문화시설","영화상영관","","","유흥업소밀집지역","19950721","","","","","CDFF4220001995000002","영업중"
"969","아이즈빌씨지브이부평10 1관","인천광역시 부평구 청천동 386번지 ","인천광역시 부평구 마장로 489, 3-7층 (청천동)","20030428","운영중","","","","","","","문화시설","영화상영관","","","주택가주변","20030428","","032-270-2700","173853.77019500000  ","447018.99523600000  ","CDFF4220002003000001","영업중"
"970","아이즈빌씨지브이부평10 2관","인천광역시 부평구 청천동 386번지 386 ","인천광역시 부평구 마장로 489 (청천동)","20030428","운영중","","","","","","403858","문화시설","영화상영관","","","주택가주변","20030428","","032-270-2700","173853.77019500000  ","447018.99523600000  ","CDFF4220002003000002","영업중"
"971","아이즈빌씨지브이부평10 3관","인천광역시 부평구 청천동 386번지 386 ","인천광역시 부평구 마장로 489 (청천동)","20030428","운영중","","","","","","403858","문화시설","영화상영관","","","주택가주변","20030428","","032-270-2700","173853.77019500000  ","447018.99523600000  ","CDFF4220002003000003","영업중"
"972","아이즈빌씨지브이부평10 4관","인천광역시 부평구 청천동 386번지 ","인천광역시 부평구 마장로 489 (청천동)","20030428","운영중","","","","","","","문화시설","영화상영관","","","주택가주변","20030428","","032-270-2700","173853.77019500000  ","447018.99523600000  ","CDFF4220002003000004","영업중"
"973","아이즈빌씨지브이부평10 5관","인천광역시 부평구 청천동 386번지 ","인천광역시 부평구 마장로 489 (청천동)","20030428","운영중","","","","","","","문화시설","영화상영관","","","주택가주변","20030428","","032-270-2700","173853.77019500000  ","447018.99523600000  ","CDFF4220002003000005","영업중"
"974","아이즈빌씨지브이부평10 6관","인천광역시 부평구 청천동 386번지 386 ","인천광역시 부평구 마장로 489 (청천동)","20030428","운영중","","","","","","403858","문화시설","영화상영관","","","주택가주변","20030428","","032-270-2700","173853.77019500000  ","447018.99523600000  ","CDFF4220002003000006","영업중"
"975","아이즈빌씨지브이부평10 7관","인천광역시 부평구 청천동 386번지 386 ","인천광역시 부평구 마장로 489 (청천동)","20030428","운영중","","","","","","403858","문화시설","영화상영관","","","주택가주변","20030428","","032-270-2700","173853.77019500000  ","447018.99523600000  ","CDFF4220002003000007","영업중"
"976","아이즈빌씨지브이부평10 8관","인천광역시 부평구 청천동 386번지 386 ","인천광역시 부평구 마장로 489 (청천동)","20030428","운영중","","","","","","403858","문화시설","영화상영관","","","주택가주변","20030428","","032-270-2700","173853.77019500000  ","447018.99523600000  ","CDFF4220002003000008","영업중"
