"번호","사업장명","소재지전체주소","도로명전체주소","인허가일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지면적","소재지우편번호","건물용도명","건축연면적","기념품종류","기획여행보험시작일자","기획여행보험종료일자","무대면적","문화사업자구분명","문화체육업종명","발전시설유무","방송시설유무","보험기관명","보험시작일자","보험종료일자","시설규모","시설면적","안내소유무","영문상호명","의무실유무","좌석수","주변환경명","지역구분명","전화번호","위치정보(X)","위치정보(Y)","인허가번호","상세영업상태명"
"1108","정보소극장","서울특별시 종로구 동숭동 1-81번지 ","서울특별시 종로구 대학로12길 38 (동숭동)","20021227","운영중","","","","","","110809","","","","","","","공연장","공연장","","","","","","","","","","","","","","3673-0555","200328.59212800000  ","453658.56725800000  ","CDFE1230002002000011","영업중"
"1109","청운예술극장","서울특별시 종로구 연건동 178-1번지 ","서울특별시 종로구 대학로 60 (연건동)","20021231","운영중","","","","","","110460","","","","","","","공연장","공연장","","","","","","","","","","","","","","","200227.46128500000  ","453000.83702600000  ","CDFE1230002002000013","영업중"
"1110","단막극장","서울특별시 종로구 동숭동 12-8번지 ","서울특별시 종로구 동숭4길 14 (동숭동)","20021231","운영중","","","","","","110809","","","","","","","공연장","공연장","","","","","","","","","","","","","","765-1544","200388.30354300000  ","453750.80553500000  ","CDFE1230002002000014","영업중"
"1111","극단연우무대","서울특별시 종로구 혜화동 53-9번지 다림빌딩 지하 ","서울특별시 종로구 창경궁로35길 21 (혜화동,다림빌딩 지하)","20021231","운영중","","","","","","110530","","","","","","","공연장","공연장","","","","","","","","","","","","","","744-7090","200155.83167800000  ","454158.51832500000  ","CDFE1230002002000015","영업중"
"1112","금호아트홀","서울특별시 종로구 신문로1가 57-0번지 ","서울특별시 종로구 새문안로 75 (신문로1가)","20021231","운영중","","","","","","110061","","","","","","","공연장","공연장","","","","","","","","","","","","","","6303-1919","197613.74545900000  ","452343.38836700000  ","CDFE1230002002000016","영업중"
"1113","부암아트홀","서울특별시 종로구 부암동 208-71번지 ","서울특별시 종로구 자하문로 242 (부암동)","20021231","운영중","","","","","","110817","","","","","","","공연장","공연장","","","","","","","","","","","","","","391-9631","196830.88331900000  ","455130.29863700000  ","CDFE1230002002000017","영업중"
"1114","한성아트홀1관","서울특별시 종로구 명륜2가 41-4번지 ","서울특별시 종로구 창경궁로 254 (명륜2가)","20021231","운영중","","","","","","110522","","","","","","","공연장","공연장","","","","","","","","","","","","","","741-0251","199996.76188400000  ","453798.58198500000  ","CDFE1230002002000018","영업중"
"1115","한성아트홀2관","서울특별시 종로구 명륜2가 41-4번지 ","서울특별시 종로구 창경궁로 254 (명륜2가)","20021231","운영중","","","","","","110522","","","","","","","공연장","공연장","","","","","","","","","","","","","","741-0251","199996.76188400000  ","453798.58198500000  ","CDFE1230002002000019","영업중"
"1116","소극장 혜화당","서울특별시 종로구 동숭동 1-89번지 ","서울특별시 종로구 대학로12길 63 (동숭동)","20030106","운영중","","","","","","110809","","","","","","","공연장","공연장","","","","","","","","","","","","","","766-2072","200355.18998400000  ","453519.02116800000  ","CDFE1230002003000005","영업중"
"1117","아티스탄홀","서울특별시 종로구 동숭동 1-35번지 ","서울특별시 종로구 대학로 132 (동숭동)","20030106","운영중","","","","","","110809","","","","","","","공연장","공연장","","","","","","","","","","","","","","2207-8227","200185.78403400000  ","453726.71314600000  ","CDFE1230002003000007","영업중"
"1118","샘터파랑새극장","서울특별시 종로구 동숭동 1-115번지 ","서울특별시 종로구 대학로 116 (동숭동)","20030106","운영중","","","","","","110809","","","","","","","공연장","공연장","","","","","","","","","","","","","","763-8969","200206.38496000000  ","453553.25723600000  ","CDFE1230002003000009","영업중"
"1119","열린극장","서울특별시 종로구 명륜2가 21-18번지 ","서울특별시 종로구 창경궁로 258-12 (명륜2가)","20030106","운영중","","","","","","110522","","","","","","","공연장","공연장","","","","","","","","","","","","","","743-6474","200031.48927600000  ","453794.39718200000  ","CDFE1230002003000010","영업중"
"1120","스튜디오 76","서울특별시 종로구 동숭동 187-12번지 ","서울특별시 종로구 이화장길 99 (동숭동)","20030106","운영중","","","","","","110810","","","","","","","공연장","공연장","","","","","","","","","","","","","","766-1717","200377.98860100000  ","453346.96953800000  ","CDFE1230002003000011","영업중"
"1121","세종체임버홀","서울특별시 종로구 세종로 81-3번지 ","서울특별시 종로구 세종대로 175 (세종로)","20030106","운영중","","","","","","110821","","","","","","","공연장","공연장","","","","","","","","","","","","","","399-1700","197952.02692500000  ","452564.35756100000  ","CDFE1230002003000012","영업중"
"1122","세종M씨어터","서울특별시 종로구 세종로 81-3번지 ","서울특별시 종로구 세종대로 175 (세종로)","20030106","운영중","","","","","","110821","","","","","","","공연장","공연장","","","","","","","","","","","","","","399-1617","197952.02692500000  ","452564.35756100000  ","CDFE1230002003000013","영업중"
"1123","세종문화회관대극장","서울특별시 종로구 세종로 81-3번지 ","","20030106","운영중","","","","","","110821","","","","","","","공연장","공연장","","","","","","","","","","","","","","399-1700","197804.357783       ","452216.539275       ","CDFE1230002003000014","영업중"
"1124","학전블루소극장","서울특별시 종로구 동숭동 1-79번지 ","서울특별시 종로구 대학로12길 46 (동숭동)","20030127","운영중","","","","","","110809","","","","","","","공연장","공연장","","","","","","","","","","","","","","763-8233","200328.26084200000  ","453611.47191500000  ","CDFE1230002003000017","영업중"
"1125","틴틴홀","서울특별시 종로구 동숭동 1-97번지 ","서울특별시 종로구 대학로10길 24 (동숭동)","20030327","운영중","","","","","","110809","","","","","","","공연장","공연장","","","","","","","","","","","","","","745-5570","200313.90538200000  ","453560.77862400000  ","CDFE1230002003000018","영업중"
"1126","세우아트센타","서울특별시 종로구 동숭동 1-86번지 ","서울특별시 종로구 대학로12길 49 (동숭동)","20030818","운영중","","","","","","110809","","","","","","","공연장","공연장","","","","","","","","","","","","","","2248-1234","200351.91346000000  ","453599.20932500000  ","CDFE1230002003000020","영업중"
"1127","물빛극장","서울특별시 종로구 동숭동 1-133번지 지하1층 ","서울특별시 종로구 대학로8가길 129, 지하1층 (동숭동)","20030821","운영중","","","","","","110510","","","","","","","공연장","공연장","","","","","","","","","","","","","","747-2090","200311.73323400000  ","453417.14443600000  ","CDFE1230002003000021","영업중"
"1128","예술극장 나무와물","서울특별시 종로구 명륜2가 8-1번지 지하1층 ","서울특별시 종로구 창경궁로 263 (명륜2가,지하1층)","20040305","운영중","","","","","","110522","","","","","","","공연장","공연장","","","","","","","","","","","","","","02)766-2124","200026.73165200000  ","453924.23503600000  ","CDFE1230002004000001","영업중"
"1129","콘텐츠박스","서울특별시 종로구 동숭동 1-145번지 ","서울특별시 종로구 동숭길 55 (동숭동)","20040401","운영중","","","","","","110809","","","","","","","공연장","공연장","","","","","","","","","","","","","","763-1268","200368.67052300000  ","453466.89165300000  ","CDFE1230002004000003","영업중"
"1130","대학로 티오엠1관","서울특별시 종로구 동숭동 1-75번지 ","","20040428","운영중","","","","","","110809","","","","","","","공연장","공연장","","","","","","","","","","","","","","745-1987","","","CDFE1230002004000004","영업중"
"1131","알과핵소극장","서울특별시 종로구 동숭동 1-140번지 ","서울특별시 종로구 동숭길 25 (동숭동)","20040629","운영중","","","","","","110809","","","","","","","공연장","공연장","","","","","","","","","","","","","","766-8833","200315.24233800000  ","453372.18104700000  ","CDFE1230002004000007","영업중"
"1132","상명아트홀1관","서울특별시 종로구 동숭동 1-38번지 지층 ","서울특별시 종로구 동숭길 133 (동숭동,지층)","20041029","운영중","","","","","","110809","","","","","","","공연장","공연장","","","","","","","","","","","","","","744-1394","200241.69050200000  ","453757.51891400000  ","CDFE1230002004000008","영업중"
"1133","대학로 자유극장","서울특별시 종로구 동숭동 1-45번지 자유빌딩 지2층 ","서울특별시 종로구 대학로12길 31 (동숭동,자유빌딩 지2층)","20050517","운영중","","","","","","110809","","","","","","","공연장","공연장","","","","","","","","","","","","","","","200318.66093700000  ","453688.22563300000  ","CDFE1230002005000001","영업중"
"1134","아트선재센터","서울특별시 종로구 소격동 144-2번지 지하1층 ","서울특별시 종로구 율곡로3길 87 (소격동,지하1층)","20051028","운영중","","","","","","110200","","","","","","","공연장","공연장","","","","","","","","","","","","","","733-8945","198395.82786500000  ","453323.76209400000  ","CDFE1230002005000004","영업중"
"1135","제이티앤 아트홀(JTN ART HALL) 4관","서울특별시 종로구 이화동 139번지 대학로 JTN아트홀 ","서울특별시 종로구 이화장길 26, 6층 (이화동)","20051208","운영중","","","","","","","","","","","","","공연장","공연장","","","","","","","","","","","","","","","200347.35555600000  ","453010.69964900000  ","CDFE1230002005000006","영업중"
"1136","제이티앤 아트홀(JTN ART HALL) 1관","서울특별시 종로구 이화동 139번지 예술마당 ","서울특별시 종로구 이화장길 26 (이화동,예술마당)","20060407","운영중","","","","","","110500","","","","","","","공연장","공연장","","","","","","","","","","","","","","747-2117","200347.35555600000  ","453010.69964900000  ","CDFE1230002006000001","영업중"
"1137","제이티앤 아트홀(JTN ART HALL) 2관","서울특별시 종로구 이화동 139번지 예술마당 ","서울특별시 종로구 이화장길 26 (이화동,예술마당)","20060407","운영중","","","","","","110500","","","","","","","공연장","공연장","","","","","","","","","","","","","","747-2117","200347.35555600000  ","453010.69964900000  ","CDFE1230002006000002","영업중"
"1138","제이티앤 아트홀(JTN ART HALL) 3관","서울특별시 종로구 이화동 139번지 대학로 JTN아트홀 ","서울특별시 종로구 이화장길 26, 4층 (이화동)","20060508","운영중","","","","","","","","","","","","","공연장","공연장","","","","","","","","","","","","","","","200347.35555600000  ","453010.69964900000  ","CDFE1230002006000003","영업중"
"1139","문호아트홀","서울특별시 종로구 신문로1가 57번지 3층 ","서울특별시 종로구 새문안로 75 (신문로1가,3층)","20060509","운영중","","","","","","110061","","","","","","","공연장","공연장","","","","","","","","","","","","","","6303-1919","197613.74545900000  ","452343.38836700000  ","CDFE1230002006000004","영업중"
